attrs,values
units,"1"
model_var,""
dtime_units,"hour"
level_type,"isobaric"
time_type,"UT"
time_bounds,"[0, 0]"
level,time,dtime,id,lon,lat,neighbour_selection_method,vertical_displacement
0,2000-01-01,0,356,-0.23029999,52.93460083,nearest_minimum_dz,0.00000000
0,2000-01-01,0,357,-3.67389989,52.63790131,nearest_minimum_dz,-0.12329102
0,2000-01-01,0,358,-4.54589987,50.64799881,nearest_minimum_dz,-1.25164795
0,2000-01-01,0,359,-3.07850003,54.87300110,nearest_minimum_dz,9.39480209
0,2000-01-01,0,362,-1.68799996,54.82049942,nearest_minimum_dz,1.85580444
0,2000-01-01,0,363,-0.92379999,53.72679901,nearest_minimum_dz,0.00000000
0,2000-01-01,0,364,-1.44180000,54.71879959,nearest_minimum_dz,1.69860840
0,2000-01-01,0,365,-3.50189996,54.63090134,nearest_minimum_dz,3.72506714
0,2000-01-01,0,366,-1.48969996,55.13499832,nearest_minimum_dz,0.00000000
0,2000-01-01,0,368,-3.68630004,58.60409927,nearest_minimum_dz,0.41947174
0,2000-01-01,0,383,-3.50000000,54.42100143,nearest_minimum_dz,0.57375336
0,2000-01-01,0,384,-2.20099998,51.86159897,nearest_minimum_dz,0.25970650
0,2000-01-01,0,385,-1.61940002,52.50809860,nearest_minimum_dz,-0.09902191
0,2000-01-01,0,386,-1.20459998,53.70529938,nearest_minimum_dz,0.00916672
0,2000-01-01,0,387,-1.04920006,53.20059967,nearest_minimum_dz,0.26295471
0,2000-01-01,0,388,-1.13220000,53.22650146,nearest_minimum_dz,0.01438141
0,2000-01-01,0,389,-1.06110001,53.41370010,nearest_minimum_dz,2.03371429
0,2000-01-01,0,390,-1.64900005,55.24000168,nearest_minimum_dz,0.00106049
0,2000-01-01,0,391,-2.44700003,53.53200150,nearest_minimum_dz,1.40776825
0,2000-01-01,0,392,-1.38499999,52.99800110,nearest_minimum_dz,4.96516418
0,2000-01-01,0,393,-1.38150001,52.69350052,nearest_minimum_dz,-0.93164062
0,2000-01-01,0,394,-1.69079995,53.27330017,nearest_minimum_dz,1.37957764
0,2000-01-01,0,395,-3.89590001,55.52199936,nearest_minimum_dz,-1.50178528
0,2000-01-01,0,396,-3.82640004,55.61240005,nearest_minimum_dz,-1.50178528
0,2000-01-01,0,397,-3.89479995,55.52209854,nearest_minimum_dz,-1.50178528
0,2000-01-01,0,398,-4.28299999,55.37829971,nearest_minimum_dz,3.89831543
0,2000-01-01,0,399,-4.40899992,55.45380020,nearest_minimum_dz,-0.15777588
0,2000-01-01,0,400,-4.37659979,55.33319855,nearest_minimum_dz,3.89831543
0,2000-01-01,0,401,-3.83699989,55.59299850,nearest_minimum_dz,3.98240662
0,2000-01-01,0,402,-3.15319991,55.82630157,nearest_minimum_dz,10.34971619
0,2000-01-01,0,403,-3.98690009,55.54079819,nearest_minimum_dz,-0.69839478
0,2000-01-01,0,404,-3.41310000,56.11669922,nearest_minimum_dz,0.71391296
0,2000-01-01,0,405,-3.88870001,51.69390106,nearest_minimum_dz,1.15638542
0,2000-01-01,0,406,-3.61350012,51.73149872,nearest_minimum_dz,-1.99514771
0,2000-01-01,0,407,-4.01020002,50.40959930,nearest_minimum_dz,-10.88140869
0,2000-01-01,0,408,-0.82160002,54.55619812,nearest_minimum_dz,0.16884613
0,2000-01-01,0,409,-7.38000011,54.59000015,nearest_minimum_dz,-2.73313904
0,2000-01-01,0,414,-0.19820000,53.94789886,nearest_minimum_dz,-0.26752377
0,2000-01-01,0,415,-0.08600000,53.81370163,nearest_minimum_dz,-0.59304333
0,2000-01-01,0,416,-4.87260008,55.07630157,nearest_minimum_dz,2.68161011
0,2000-01-01,0,417,-1.55980003,55.20460129,nearest_minimum_dz,1.30925369
0,2000-01-01,0,418,-3.27060008,58.40819931,nearest_minimum_dz,0.02400208
0,2000-01-01,0,419,-4.96029997,50.47219849,nearest_minimum_dz,-4.29008484
0,2000-01-01,0,420,-3.14569998,59.11489868,nearest_minimum_dz,4.65824890
0,2000-01-01,0,421,-3.66300011,51.68000031,nearest_minimum_dz,-6.24169922
0,2000-01-01,0,422,0.80350000,50.96009827,nearest_minimum_dz,0.40699291
0,2000-01-01,0,423,-4.43359995,53.36220169,nearest_minimum_dz,-3.25033569
0,2000-01-01,0,424,-3.65070009,53.38109970,nearest_minimum_dz,0.00000000
0,2000-01-01,0,425,-4.20289993,55.29380035,nearest_minimum_dz,5.35186768
0,2000-01-01,0,426,6.47489977,48.84550095,nearest_minimum_dz,31.66815186
0,2000-01-01,0,427,3.81089997,49.70009995,nearest_minimum_dz,-0.34689331
0,2000-01-01,0,428,4.04440022,49.67839813,nearest_minimum_dz,1.27517700
0,2000-01-01,0,429,-2.04719996,46.94929886,nearest_minimum_dz,-0.41649246
0,2000-01-01,0,430,6.51420021,49.17070007,nearest_minimum_dz,-6.51763916
0,2000-01-01,0,431,0.93580002,49.81209946,nearest_minimum_dz,3.57143402
0,2000-01-01,0,432,2.29320002,49.65430069,nearest_minimum_dz,-0.58912659
0,2000-01-01,0,433,1.49689996,49.83990097,nearest_minimum_dz,4.58630371
0,2000-01-01,0,434,-4.13329983,48.18000031,nearest_minimum_dz,30.09527588
0,2000-01-01,0,436,4.19469976,48.89419937,nearest_minimum_dz,19.22268677
0,2000-01-01,0,437,-1.45039999,46.41979980,nearest_minimum_dz,-0.58704090
0,2000-01-01,0,438,2.06870008,47.00569916,nearest_minimum_dz,-0.05899048
0,2000-01-01,0,439,1.32939994,47.92919922,nearest_minimum_dz,0.50520325
0,2000-01-01,0,440,2.05049992,49.58900070,nearest_minimum_dz,0.42886353
0,2000-01-01,0,441,1.25479996,49.95180130,nearest_minimum_dz,6.14994812
0,2000-01-01,0,442,-2.41429996,48.42150116,nearest_minimum_dz,0.23394012
0,2000-01-01,0,443,5.43900013,48.69789886,nearest_minimum_dz,5.04882812
0,2000-01-01,0,444,1.90779996,48.16149902,nearest_minimum_dz,0.07682800
0,2000-01-01,0,445,0.10980000,45.81760025,nearest_minimum_dz,-0.13089752
0,2000-01-01,0,446,-0.93300003,53.61700058,nearest_minimum_dz,0.00000000
0,2000-01-01,0,447,-4.13570023,51.68339920,nearest_minimum_dz,0.50079489
0,2000-01-01,0,448,-3.56620002,51.70320129,nearest_minimum_dz,-1.96432495
0,2000-01-01,0,449,-4.96439981,51.79320145,nearest_minimum_dz,-5.96716690
0,2000-01-01,0,450,-3.33859992,53.04109955,nearest_minimum_dz,-5.08163452
0,2000-01-01,0,451,-4.18260002,53.20959854,nearest_minimum_dz,0.23739243
0,2000-01-01,0,452,-5.21799994,56.21889877,nearest_minimum_dz,33.90887451
0,2000-01-01,0,454,10.27099991,52.17499924,nearest_minimum_dz,-2.12164307
0,2000-01-01,0,455,10.36400032,52.61700058,nearest_minimum_dz,-0.06412506
0,2000-01-01,0,456,9.50000000,53.12599945,nearest_minimum_dz,0.07304573
0,2000-01-01,0,458,-2.25699997,55.90480042,nearest_minimum_dz,15.96649170
0,2000-01-01,0,459,-0.47999999,52.24000168,nearest_minimum_dz,0.11280060
0,2000-01-01,0,460,1.28999996,52.06000137,nearest_minimum_dz,7.32325363
0,2000-01-01,0,461,-1.40999997,51.11000061,nearest_minimum_dz,0.69094086
0,2000-01-01,0,462,-1.25999999,51.06000137,nearest_minimum_dz,0.58470917
0,2000-01-01,0,463,-0.57999998,51.61000061,nearest_minimum_dz,0.88465118
0,2000-01-01,0,464,-4.28809977,55.86090088,nearest_minimum_dz,-3.25715923
0,2000-01-01,0,465,-4.29379988,55.85829926,nearest_minimum_dz,-3.25715923
0,2000-01-01,0,466,-3.75900006,56.57569885,nearest_minimum_dz,23.23913574
0,2000-01-01,0,467,-3.61109996,55.39619827,nearest_minimum_dz,0.17901611
0,2000-01-01,0,468,-7.85160017,54.86640167,nearest_minimum_dz,4.33276367
0,2000-01-01,0,470,-2.64910007,57.66510010,nearest_minimum_dz,4.13021088
0,2000-01-01,0,471,-6.46540022,57.43920135,nearest_minimum_dz,-1.22785950
0,2000-01-01,0,472,-3.23740005,58.46020126,nearest_minimum_dz,0.22617722
0,2000-01-01,0,473,-4.43860006,57.71549988,nearest_minimum_dz,2.95062256
0,2000-01-01,0,474,-5.28240013,56.37990189,nearest_minimum_dz,110.73727417
0,2000-01-01,0,475,-3.43059993,56.30619812,nearest_minimum_dz,2.96975708
0,2000-01-01,0,476,-3.35840011,54.85810089,nearest_minimum_dz,-0.31545544
0,2000-01-01,0,477,-1.79799998,54.75510025,nearest_minimum_dz,-2.62820435
0,2000-01-01,0,478,-2.63840008,54.33369827,nearest_minimum_dz,-6.08169556
0,2000-01-01,0,479,-3.13649988,54.24710083,nearest_minimum_dz,59.63497925
0,2000-01-01,0,480,-1.91509998,54.88249969,nearest_minimum_dz,2.24671936
0,2000-01-01,0,481,0.23379999,53.14410019,nearest_minimum_dz,-0.24870872
0,2000-01-01,0,482,-4.34060001,53.37670135,nearest_minimum_dz,-1.72026062
0,2000-01-01,0,483,-3.57870007,52.36249924,nearest_minimum_dz,20.21124268
0,2000-01-01,0,484,-2.28819990,53.76509857,nearest_minimum_dz,-1.75900269
0,2000-01-01,0,485,-1.64760005,53.99679947,nearest_minimum_dz,0.72004700
0,2000-01-01,0,486,-3.96650004,52.46369934,nearest_minimum_dz,1.35565186
0,2000-01-01,0,487,-3.47440004,51.56449890,nearest_minimum_dz,-7.83285522
0,2000-01-01,0,488,-1.14010000,53.11690140,nearest_minimum_dz,1.54775238
0,2000-01-01,0,489,-3.44799995,55.53939819,nearest_minimum_dz,1.37762451
0,2000-01-01,0,490,-0.28230000,54.00439835,nearest_minimum_dz,-0.13564253
0,2000-01-01,0,491,-3.43510008,52.58229828,nearest_minimum_dz,-2.55938721
0,2000-01-01,0,492,-1.25430000,54.49110031,nearest_minimum_dz,-0.09328461
0,2000-01-01,0,493,-1.17799997,52.50049973,nearest_minimum_dz,3.19515991
0,2000-01-01,0,494,-2.11400008,57.31549835,nearest_minimum_dz,1.18474579
0,2000-01-01,0,501,-1.46959996,53.38240051,nearest_minimum_dz,-13.24678421
0,2000-01-01,0,503,-3.57419991,55.23899841,nearest_minimum_dz,3.58859253
0,2000-01-01,0,504,-2.08780003,57.18610001,nearest_minimum_dz,3.95280480
0,2000-01-01,0,505,10.09119987,53.67350006,nearest_minimum_dz,-0.13803291
0,2000-01-01,0,508,6.78840017,53.45159912,nearest_minimum_dz,2.00000000
0,2000-01-01,0,509,4.38399982,51.66550064,nearest_minimum_dz,1.00000000
0,2000-01-01,0,513,-2.24799991,53.66199875,nearest_minimum_dz,49.68524170
0,2000-01-01,0,514,-3.48399997,53.10900116,nearest_minimum_dz,-0.89169312
0,2000-01-01,0,515,-3.94280005,55.70169830,nearest_minimum_dz,0.22523499
0,2000-01-01,0,516,-3.51239991,51.69110107,nearest_minimum_dz,-4.76492310
0,2000-01-01,0,517,-2.57739997,57.62689972,nearest_minimum_dz,-1.04166794
0,2000-01-01,0,518,-9.38189983,51.62979889,nearest_minimum_dz,-15.47134399
0,2000-01-01,0,519,-4.22970009,55.77059937,nearest_minimum_dz,-7.21988869
0,2000-01-01,0,520,-1.89760005,54.91260147,nearest_minimum_dz,3.04701233
0,2000-01-01,0,521,-0.09800000,52.51100159,nearest_minimum_dz,0.49912286
0,2000-01-01,0,522,-1.76830006,54.76470184,nearest_minimum_dz,-6.91320801
0,2000-01-01,0,523,-2.00850010,55.15710068,nearest_minimum_dz,-2.94677734
0,2000-01-01,0,531,-2.91589999,54.02780151,nearest_minimum_dz,15.99000263
0,2000-01-01,0,532,1.61889994,52.21179962,nearest_minimum_dz,0.29011345
0,2000-01-01,0,533,0.96399999,50.91339874,nearest_minimum_dz,20.87287521
0,2000-01-01,0,534,-1.71980000,52.45389938,nearest_minimum_dz,0.20567322
0,2000-01-01,0,537,-2.78629994,53.88859940,nearest_minimum_dz,-0.02420235
0,2000-01-01,0,538,-6.55240011,52.62210083,nearest_minimum_dz,-2.24250793
0,2000-01-01,0,539,-9.15820026,52.10770035,nearest_minimum_dz,-0.17524719
0,2000-01-01,0,540,-8.93789959,51.81169891,nearest_minimum_dz,-3.55882263
0,2000-01-01,0,541,-3.07879996,55.18420029,nearest_minimum_dz,-2.05894470
0,2000-01-01,0,542,-3.12350011,58.43700027,nearest_minimum_dz,0.08145523
0,2000-01-01,0,543,-3.45910001,52.92229843,nearest_minimum_dz,-81.78242493
0,2000-01-01,0,545,7.65829992,49.96879959,nearest_minimum_dz,-164.35760498
0,2000-01-01,0,553,-2.61139989,55.96500015,nearest_minimum_dz,2.22418976
0,2000-01-01,0,554,-3.78160000,55.86650085,nearest_minimum_dz,-0.27792358
0,2000-01-01,0,555,-1.55400002,55.11149979,nearest_minimum_dz,-0.38217735
0,2000-01-01,0,556,-1.02670002,53.07249832,nearest_minimum_dz,5.44901276
0,2000-01-01,0,557,-1.26220000,52.62960052,nearest_minimum_dz,0.56612396
0,2000-01-01,0,558,-1.09909999,52.29539871,nearest_minimum_dz,-0.78156281
0,2000-01-01,0,559,0.13020000,53.23989868,nearest_minimum_dz,0.83830261
0,2000-01-01,0,560,1.48810005,52.29629898,nearest_minimum_dz,-0.60801315
0,2000-01-01,0,561,-5.15780020,50.28260040,nearest_minimum_dz,20.52498627
0,2000-01-01,0,562,-0.52859998,54.15100098,nearest_minimum_dz,11.46083069
0,2000-01-01,0,563,-1.33109999,53.61569977,nearest_minimum_dz,-0.99287415
0,2000-01-01,0,564,-1.75940001,55.49969864,nearest_minimum_dz,-2.17469788
0,2000-01-01,0,565,0.91769999,51.71799850,nearest_minimum_dz,-0.03110814
0,2000-01-01,0,566,-0.86699998,53.66770172,nearest_minimum_dz,0.00000000
0,2000-01-01,0,567,-3.47399998,52.95550156,nearest_minimum_dz,-1.58645630
0,2000-01-01,0,568,-0.02360000,52.53390121,nearest_minimum_dz,0.09654665
0,2000-01-01,0,569,-5.20289993,50.04479980,nearest_minimum_dz,0.17484283
0,2000-01-01,0,570,-4.38700008,50.49850082,nearest_minimum_dz,6.47541809
0,2000-01-01,0,571,-1.43869996,54.77970123,nearest_minimum_dz,23.69860840
0,2000-01-01,0,572,-3.16939998,54.77379990,nearest_minimum_dz,2.06658936
0,2000-01-01,0,573,-1.41540003,54.83050156,nearest_minimum_dz,-1.24897766
0,2000-01-01,0,574,-1.23800004,53.31159973,nearest_minimum_dz,-0.85194397
0,2000-01-01,0,575,-2.84759998,53.89820099,nearest_minimum_dz,0.04600286
0,2000-01-01,0,576,-0.12070000,52.46210098,nearest_minimum_dz,-0.11947191
0,2000-01-01,0,577,-5.14060020,50.17559814,nearest_minimum_dz,1.87207031
0,2000-01-01,0,578,-0.60329998,53.84799957,nearest_minimum_dz,0.18468475
0,2000-01-01,0,579,-1.40680003,54.83259964,nearest_minimum_dz,-3.24897766
0,2000-01-01,0,580,-4.86259985,50.47930145,nearest_minimum_dz,33.44279480
0,2000-01-01,0,581,-0.17160000,52.55659866,nearest_minimum_dz,-0.13323450
0,2000-01-01,0,582,1.12559998,52.33349991,nearest_minimum_dz,1.04137802
0,2000-01-01,0,583,-4.16900015,58.51559830,nearest_minimum_dz,-1.78462982
0,2000-01-01,0,584,-9.24090004,53.28689957,nearest_minimum_dz,-0.43212128
0,2000-01-01,0,599,-0.75239998,53.60390091,nearest_minimum_dz,0.00000000
0,2000-01-01,0,600,-7.10750008,53.99940109,nearest_minimum_dz,4.96685791
0,2000-01-01,0,601,-9.12129974,52.40119934,nearest_minimum_dz,1.95175171
0,2000-01-01,0,602,-0.85299999,53.11800003,nearest_minimum_dz,-0.24184418
0,2000-01-01,0,603,-0.83730000,53.17060089,nearest_minimum_dz,-1.36577225
0,2000-01-01,0,604,-0.52700001,53.99390030,nearest_minimum_dz,1.77230835
0,2000-01-01,0,605,-0.16450000,53.86849976,nearest_minimum_dz,0.00560188
0,2000-01-01,0,606,-0.16689999,53.56069946,nearest_minimum_dz,0.93298912
0,2000-01-01,0,607,-1.06060004,53.08919907,nearest_minimum_dz,-1.68459320
0,2000-01-01,0,608,-0.78869998,53.84889984,nearest_minimum_dz,-0.03999329
0,2000-01-01,0,609,-0.77130002,53.75770187,nearest_minimum_dz,-0.03676033
0,2000-01-01,0,610,-0.80629998,53.81200027,nearest_minimum_dz,0.10152769
0,2000-01-01,0,611,-1.37450004,54.79449844,nearest_minimum_dz,-0.11129761
0,2000-01-01,0,612,-1.61629999,54.55540085,nearest_minimum_dz,1.14793396
0,2000-01-01,0,613,-1.74839997,54.84970093,nearest_minimum_dz,10.85580444
0,2000-01-01,0,614,-6.04860020,54.82949829,nearest_minimum_dz,6.02914429
0,2000-01-01,0,615,-3.97930002,55.66830063,nearest_minimum_dz,-4.02273560
0,2000-01-01,0,616,-3.65459991,55.78350067,nearest_minimum_dz,5.38507080
0,2000-01-01,0,617,-3.89890003,55.91859818,nearest_minimum_dz,-1.81716919
0,2000-01-01,0,618,-2.95760012,56.38629913,nearest_minimum_dz,5.67858887
0,2000-01-01,0,619,-3.98469996,55.66609955,nearest_minimum_dz,0.15345764
0,2000-01-01,0,620,-4.61049986,50.68650055,nearest_minimum_dz,-0.98886108
0,2000-01-01,0,621,-4.69540024,50.47900009,nearest_minimum_dz,2.63728333
0,2000-01-01,0,622,-4.44939995,50.43600082,nearest_minimum_dz,-1.39816284
0,2000-01-01,0,623,-4.40500021,50.82910156,nearest_minimum_dz,-0.20535278
0,2000-01-01,0,624,-4.34740019,50.85219955,nearest_minimum_dz,0.24707031
0,2000-01-01,0,625,-4.36770010,50.39989853,nearest_minimum_dz,-0.88176727
0,2000-01-01,0,626,-5.00780010,51.72380066,nearest_minimum_dz,0.16095734
0,2000-01-01,0,627,-5.05819988,51.72520065,nearest_minimum_dz,-0.49980164
0,2000-01-01,0,628,-3.33520007,51.77149963,nearest_minimum_dz,8.14144897
0,2000-01-01,0,629,-1.25109994,52.47409821,nearest_minimum_dz,-0.00598145
0,2000-01-01,0,630,0.19589999,51.47900009,nearest_minimum_dz,-0.00449657
0,2000-01-01,0,631,-0.14749999,52.29809952,nearest_minimum_dz,0.67243195
0,2000-01-01,0,632,-1.27719998,52.17890167,nearest_minimum_dz,-0.56548309
0,2000-01-01,0,633,9.97739983,53.56019974,nearest_minimum_dz,0.29166794
0,2000-01-01,0,634,-3.28299999,53.98300171,nearest_minimum_dz,0.00000000
0,2000-01-01,0,635,-4.53299999,53.25000000,nearest_minimum_dz,-0.10655594
0,2000-01-01,0,636,1.88300002,51.93000031,nearest_minimum_dz,0.00000000
0,2000-01-01,0,637,0.43610001,53.12749863,nearest_minimum_dz,0.00000000
0,2000-01-01,0,638,-2.98609996,53.17449951,nearest_minimum_dz,-0.05474567
0,2000-01-01,0,639,-2.57579994,51.52140045,nearest_minimum_dz,-0.68646622
0,2000-01-01,0,640,-1.53149998,54.29679871,nearest_minimum_dz,0.15446854
0,2000-01-01,0,641,-3.40000010,51.40999985,nearest_minimum_dz,0.10685730
0,2000-01-01,0,642,-5.28240013,56.37990189,nearest_minimum_dz,93.73727417
0,2000-01-01,0,643,-4.45749998,57.72290039,nearest_minimum_dz,17.97973633
0,2000-01-01,0,644,-4.17030001,55.28559875,nearest_minimum_dz,95.35186768
0,2000-01-01,0,645,-4.74550009,55.24089813,nearest_minimum_dz,0.48184204
0,2000-01-01,0,646,-4.13780022,55.57619858,nearest_minimum_dz,-1.42291260
0,2000-01-01,0,647,-0.24969999,52.06000137,nearest_minimum_dz,0.47274780
0,2000-01-01,0,648,-6.82639980,55.10089874,nearest_minimum_dz,-6.75172424
0,2000-01-01,0,649,0.73439997,52.62860107,nearest_minimum_dz,1.36221313
0,2000-01-01,0,650,1.11099994,52.69160080,nearest_minimum_dz,0.13139343
0,2000-01-01,0,651,-3.86730003,56.03099823,nearest_minimum_dz,0.23247528
0,2000-01-01,0,652,-3.73720002,55.87189865,nearest_minimum_dz,3.00386047
0,2000-01-01,0,653,7.98859978,50.41059875,nearest_minimum_dz,-1.61190796
0,2000-01-01,0,654,8.79790020,53.43439865,nearest_minimum_dz,0.11487293
0,2000-01-01,0,656,-4.77740002,54.90499878,nearest_minimum_dz,-0.10173798
0,2000-01-01,0,660,-7.25880003,54.91419983,nearest_minimum_dz,57.77197266
0,2000-01-01,0,661,4.41900015,52.60599899,nearest_minimum_dz,0.00000000
0,2000-01-01,0,662,2.96900010,51.55599976,nearest_minimum_dz,0.00000000
0,2000-01-01,0,663,4.23099995,51.51300049,nearest_minimum_dz,-0.28170216
0,2000-01-01,0,664,4.36339998,51.23199844,nearest_minimum_dz,6.50196838
0,2000-01-01,0,665,-2.02889991,55.63339996,nearest_minimum_dz,1.66700745
0,2000-01-01,0,666,-1.16610003,54.59099960,nearest_minimum_dz,-0.48754215
0,2000-01-01,0,667,-2.99119997,53.39709854,nearest_minimum_dz,0.00000000
0,2000-01-01,0,668,9.27079964,54.74729919,nearest_minimum_dz,0.15358353
0,2000-01-01,0,669,9.49880028,54.11940002,nearest_minimum_dz,-0.57308555
0,2000-01-01,0,670,9.45499992,54.38510132,nearest_minimum_dz,0.07461739
0,2000-01-01,0,671,2.28909993,48.83190155,nearest_minimum_dz,-3.88844681
0,2000-01-01,0,672,-6.22730017,54.87889862,nearest_minimum_dz,-0.59837723
0,2000-01-01,0,673,0.23840000,53.31999969,nearest_minimum_dz,0.00000000
0,2000-01-01,0,674,-2.71289992,51.50870132,nearest_minimum_dz,-0.55116749
0,2000-01-01,0,675,-3.10220003,51.50579834,nearest_minimum_dz,0.31625891
0,2000-01-01,0,676,0.16480000,51.51599884,nearest_minimum_dz,1.62554884
0,2000-01-01,0,677,-1.03460002,52.80879974,nearest_minimum_dz,-0.26324463
0,2000-01-01,0,678,-2.89829993,56.48519897,nearest_minimum_dz,-0.94699669
0,2000-01-01,0,679,-4.16559982,55.73749924,nearest_minimum_dz,-0.13909912
0,2000-01-01,0,680,0.08340000,53.43299866,nearest_minimum_dz,0.00000000
0,2000-01-01,0,681,-4.27379990,50.92399979,nearest_minimum_dz,13.69689941
0,2000-01-01,0,682,-0.98559999,51.41870117,nearest_minimum_dz,-3.07535553
0,2000-01-01,0,683,-2.26780009,51.70209885,nearest_minimum_dz,28.50950623
0,2000-01-01,0,684,-2.58240008,51.25450134,nearest_minimum_dz,-0.96620178
0,2000-01-01,0,685,1.65439999,52.70999908,nearest_minimum_dz,4.88211823
0,2000-01-01,0,686,0.68339998,52.65679932,nearest_minimum_dz,0.31862640
0,2000-01-01,0,687,-1.08829999,53.29539871,nearest_minimum_dz,0.43452454
0,2000-01-01,0,688,-1.96519995,51.71490097,nearest_minimum_dz,-1.58404541
0,2000-01-01,0,689,-0.16960000,51.15340042,nearest_minimum_dz,-16.51451111
0,2000-01-01,0,690,-0.61919999,51.18209839,nearest_minimum_dz,-0.44184113
0,2000-01-01,0,691,-0.20020001,51.79690170,nearest_minimum_dz,-0.81617737
0,2000-01-01,0,692,-0.23980001,51.52460098,nearest_minimum_dz,-1.26143837
0,2000-01-01,0,693,-0.05280000,51.47980118,nearest_minimum_dz,0.31385112
0,2000-01-01,0,694,-1.33910000,52.06330109,nearest_minimum_dz,-1.11181641
0,2000-01-01,0,695,-1.23800004,51.74980164,nearest_minimum_dz,-0.11422348
0,2000-01-01,0,696,-0.97369999,51.45370102,nearest_minimum_dz,1.04431534
0,2000-01-01,0,697,-1.73389995,51.41830063,nearest_minimum_dz,-15.23782349
0,2000-01-01,0,698,-0.81169999,51.81549835,nearest_minimum_dz,-0.40324402
0,2000-01-01,0,699,-1.09119999,51.26490021,nearest_minimum_dz,0.96607208
0,2000-01-01,0,700,-1.72220004,51.92729950,nearest_minimum_dz,15.90687561
0,2000-01-01,0,701,-0.08010000,51.65290070,nearest_minimum_dz,-0.60620117
0,2000-01-01,0,702,0.15400000,51.86380005,nearest_minimum_dz,0.93647003
0,2000-01-01,0,703,-0.19210000,51.45500183,nearest_minimum_dz,0.10924053
0,2000-01-01,0,704,-0.00120000,51.54100037,nearest_minimum_dz,0.36257124
0,2000-01-01,0,705,0.09630000,51.37110138,nearest_minimum_dz,0.51508713
0,2000-01-01,0,706,-0.48690000,51.37469864,nearest_minimum_dz,-0.24030495
0,2000-01-01,0,707,-0.55620003,51.59320068,nearest_minimum_dz,-0.40419006
0,2000-01-01,0,708,-4.21579981,55.31679916,nearest_minimum_dz,4.16171265
0,2000-01-01,0,709,-0.23330000,53.73740005,nearest_minimum_dz,0.18656778
0,2000-01-01,0,710,-2.30890012,53.23659897,nearest_minimum_dz,6.84100342
0,2000-01-01,0,711,0.03740000,52.16699982,nearest_minimum_dz,-0.26109886
0,2000-01-01,0,712,-1.09249997,53.59080124,nearest_minimum_dz,0.10565233
0,2000-01-01,0,713,-3.37910008,54.75249863,nearest_minimum_dz,5.84680939
0,2000-01-01,0,714,-1.16120005,52.38130188,nearest_minimum_dz,-1.34282684
0,2000-01-01,0,715,8.79790020,53.43439865,nearest_minimum_dz,0.11487293
0,2000-01-01,0,717,9.27079964,54.74729919,nearest_minimum_dz,0.15358353
0,2000-01-01,0,718,9.49880028,54.11940002,nearest_minimum_dz,-0.57308555
0,2000-01-01,0,719,9.45499992,54.38510132,nearest_minimum_dz,0.07461739
0,2000-01-01,0,720,0.29300001,53.64400101,nearest_minimum_dz,0.00000000
0,2000-01-01,0,721,-4.25000000,55.84899902,nearest_minimum_dz,-2.32159042
0,2000-01-01,0,722,-0.21170001,51.48749924,nearest_minimum_dz,-2.06900024
0,2000-01-01,0,723,-3.36899996,55.94110107,nearest_minimum_dz,-0.27295685
0,2000-01-01,0,724,0.00850000,51.76179886,nearest_minimum_dz,-0.50730705
0,2000-01-01,0,725,-0.22890000,50.82920074,nearest_minimum_dz,-0.48545694
0,2000-01-01,0,726,-0.10610000,50.81169891,nearest_minimum_dz,3.00000000
0,2000-01-01,0,727,0.00970000,51.49729919,nearest_minimum_dz,-0.27560902
0,2000-01-01,0,728,-0.19560000,52.55099869,nearest_minimum_dz,0.12958026
0,2000-01-01,0,729,-3.18829989,55.95330048,nearest_minimum_dz,-0.24242401
0,2000-01-01,0,730,-4.94430017,58.27909851,nearest_minimum_dz,0.75132751
0,2000-01-01,0,731,-4.99009991,56.98339844,nearest_minimum_dz,27.77824402
0,2000-01-01,0,732,-4.41639996,57.18410110,nearest_minimum_dz,8.54867554
0,2000-01-01,0,733,-5.49510002,56.68759918,nearest_minimum_dz,-9.57579803
0,2000-01-01,0,734,-3.69169998,53.45080185,nearest_minimum_dz,0.00000000
0,2000-01-01,0,735,-3.46210003,53.35210037,nearest_minimum_dz,0.00000000
0,2000-01-01,0,736,9.98610020,53.56079865,nearest_minimum_dz,-0.17941475
0,2000-01-01,0,737,9.99110031,53.63029861,nearest_minimum_dz,-0.07799530
0,2000-01-01,0,738,-3.69709992,51.66019821,nearest_minimum_dz,-1.01583862
0,2000-01-01,0,739,-3.60019994,51.67219925,nearest_minimum_dz,-0.23141479
0,2000-01-01,0,740,-2.14170003,53.70199966,nearest_minimum_dz,-11.00216675
0,2000-01-01,0,741,-2.05180001,53.80059814,nearest_minimum_dz,-3.47348022
0,2000-01-01,0,742,-2.01370001,53.74179840,nearest_minimum_dz,-79.34678650
0,2000-01-01,0,743,-1.78639996,53.70119858,nearest_minimum_dz,-20.35880280
0,2000-01-01,0,744,-1.92019999,53.79399872,nearest_minimum_dz,4.52313232
0,2000-01-01,0,745,-1.90799999,53.77700043,nearest_minimum_dz,-7.77645874
0,2000-01-01,0,746,-2.98000002,58.99750137,nearest_minimum_dz,0.00053120
0,2000-01-01,0,747,-4.34469986,57.80709839,nearest_minimum_dz,53.63049316
0,2000-01-01,0,748,-6.51539993,58.23249817,nearest_minimum_dz,6.78823853
0,2000-01-01,0,749,-2.00130010,57.61529922,nearest_minimum_dz,-0.79615784
