attrs,values
units,"m s-1"
model_var,""
dtime_units,"hour"
level_type,"isobaric"
time_type,"UT"
time_bounds,"['[', '0', ',', ' ', '0', ']']"
level,time,dtime,id,lon,lat,wind_speed,percentile
0.00000000,2023-02-20 06:00:00,6,3529,-2.03999996,52.14799881,4.25551796,50.00000000
0.00000000,2023-02-20 06:00:00,6,3534,-1.74100006,52.45199966,4.24883509,50.00000000
0.00000000,2023-02-20 06:00:00,6,3535,-1.68900001,52.47999954,4.39634895,50.00000000
0.00000000,2023-02-20 06:00:00,6,3544,-1.33000004,52.35800171,5.27247143,50.00000000
0.00000000,2023-02-20 06:00:00,6,3559,-0.42100000,52.10400009,5.08509922,50.00000000
0.00000000,2023-02-20 06:00:00,6,3560,-0.46399999,52.22499847,5.46853781,50.00000000
0.00000000,2023-02-20 06:00:00,6,3566,-0.11400000,52.35300064,5.76328325,50.00000000
0.00000000,2023-02-20 06:00:00,6,3583,0.56110001,52.40940094,5.14374399,50.00000000
0.00000000,2023-02-20 06:00:00,6,3586,0.77399999,52.34000015,5.27610302,50.00000000
0.00000000,2023-02-20 06:00:00,6,3590,0.96100003,52.12300110,5.20814800,50.00000000
0.00000000,2023-02-20 06:00:00,6,3604,-5.05499983,51.70800018,4.94376516,50.00000000
0.00000000,2023-02-20 06:00:00,6,3605,-4.36800003,51.71300125,4.66239023,50.00000000
0.00000000,2023-02-20 06:00:00,6,3609,-3.98099995,51.56499863,4.52516937,50.00000000
0.00000000,2023-02-20 06:00:00,6,3628,-2.57599998,51.52099991,4.68236208,50.00000000
0.00000000,2023-02-20 06:00:00,6,3629,-2.71600008,51.50600052,4.94086027,50.00000000
0.00000000,2023-02-20 06:00:00,6,3647,-1.69200003,51.86000061,5.19854259,50.00000000
0.00000000,2023-02-20 06:00:00,6,3649,-1.57599998,51.75799942,5.22208834,50.00000000
0.00000000,2023-02-20 06:00:00,6,3658,-1.09700000,51.61999893,3.95813894,50.00000000
0.00000000,2023-02-20 06:00:00,6,3660,-0.80199999,51.68000031,4.19517040,50.00000000
0.00000000,2023-02-20 06:00:00,6,3670,-0.40000001,51.61690140,3.92544770,50.00000000
0.00000000,2023-02-20 06:00:00,6,3672,-0.41499999,51.54800034,3.65442181,50.00000000
0.00000000,2023-02-20 06:00:00,6,3680,-0.36019999,51.80670166,4.63949347,50.00000000
0.00000000,2023-02-20 06:00:00,6,3683,0.22499999,51.88000107,4.77500200,50.00000000
0.00000000,2023-02-20 06:00:00,6,3684,0.45300001,51.89599991,5.13814020,50.00000000
0.00000000,2023-02-20 06:00:00,6,3693,0.82999998,51.55400085,4.54038477,50.00000000
0.00000000,2023-02-20 06:00:00,6,3696,1.28299999,51.85400009,5.12409115,50.00000000
0.00000000,2023-02-20 06:00:00,6,3705,-4.22100019,51.11800003,3.68620992,50.00000000
0.00000000,2023-02-20 06:00:00,6,3707,-4.14900017,51.08900070,3.64989138,50.00000000
0.00000000,2023-02-20 06:00:00,6,3710,-3.60800004,51.08700180,4.11086845,50.00000000
0.00000000,2023-02-20 06:00:00,6,3715,-3.34299994,51.40000153,4.59759712,50.00000000
0.00000000,2023-02-20 06:00:00,6,3716,-3.44000006,51.40499878,4.67476368,50.00000000
0.00000000,2023-02-20 06:00:00,6,3717,-3.17799997,51.47800064,4.39437723,50.00000000
0.00000000,2023-02-20 06:00:00,6,3726,-2.59999990,51.46670151,4.25217915,50.00000000
0.00000000,2023-02-20 06:00:00,6,3740,-1.99240005,51.50310135,4.74110985,50.00000000
0.00000000,2023-02-20 06:00:00,6,3743,-1.80499995,51.20100021,3.54707789,50.00000000
0.00000000,2023-02-20 06:00:00,6,3746,-1.75399995,51.16099930,3.39605451,50.00000000
0.00000000,2023-02-20 06:00:00,6,3749,-1.57000005,51.14899826,3.32064462,50.00000000
0.00000000,2023-02-20 06:00:00,6,3761,-0.94400001,51.23799896,3.99717617,50.00000000
0.00000000,2023-02-20 06:00:00,6,3763,-0.78399998,51.38999939,3.60944629,50.00000000
0.00000000,2023-02-20 06:00:00,6,3768,-0.77200001,51.27899933,3.56579041,50.00000000
0.00000000,2023-02-20 06:00:00,6,3769,-0.23330000,51.15000153,3.03478527,50.00000000
0.00000000,2023-02-20 06:00:00,6,3770,-0.13110000,51.50490189,3.16656566,50.00000000
0.00000000,2023-02-20 06:00:00,6,3772,-0.44900000,51.47900009,3.70796394,50.00000000
0.00000000,2023-02-20 06:00:00,6,3776,-0.19100000,51.15100098,3.24585390,50.00000000
0.00000000,2023-02-20 06:00:00,6,3779,-0.10800000,51.52099991,3.34273934,50.00000000
0.00000000,2023-02-20 06:00:00,6,3780,-0.13500001,51.21500015,3.25154972,50.00000000
0.00000000,2023-02-20 06:00:00,6,3781,-0.09000000,51.30300140,3.60865641,50.00000000
0.00000000,2023-02-20 06:00:00,6,3784,0.31400001,51.46400070,3.74625206,50.00000000
0.00000000,2023-02-20 06:00:00,6,3791,0.74699998,51.44499969,4.45527935,50.00000000
0.00000000,2023-02-20 06:00:00,6,3796,1.34800005,51.13299942,4.09636021,50.00000000
0.00000000,2023-02-20 06:00:00,6,3797,1.34609997,51.34220123,4.23632383,50.00000000
0.00000000,2023-02-20 06:00:00,6,3803,-6.30100012,49.91299820,3.10368800,50.00000000
0.00000000,2023-02-20 06:00:00,6,3808,-5.32999992,50.21799850,2.20882297,50.00000000
0.00000000,2023-02-20 06:00:00,6,3809,-5.25699997,50.08499908,2.26829338,50.00000000
0.00000000,2023-02-20 06:00:00,6,3810,-5.04699993,50.14500046,1.93262494,50.00000000
0.00000000,2023-02-20 06:00:00,6,3815,-5.20200014,49.95999908,2.37769532,50.00000000
0.00000000,2023-02-20 06:00:00,6,3817,-4.99900007,50.43799973,2.43651938,50.00000000
0.00000000,2023-02-20 06:00:00,6,3820,-4.62200022,50.64099884,3.49357176,50.00000000
0.00000000,2023-02-20 06:00:00,6,3823,-4.66699982,50.50199890,2.18170881,50.00000000
0.00000000,2023-02-20 06:00:00,6,3827,-4.12099981,50.35400009,2.00396705,50.00000000
0.00000000,2023-02-20 06:00:00,6,3830,-3.98600006,50.93199921,3.50658488,50.00000000
0.00000000,2023-02-20 06:00:00,6,3831,-4.00799990,50.54899979,4.34407139,50.00000000
0.00000000,2023-02-20 06:00:00,6,3837,-3.50900006,50.39699936,2.27467561,50.00000000
0.00000000,2023-02-20 06:00:00,6,3839,-3.40499997,50.73699951,1.63607311,50.00000000
0.00000000,2023-02-20 06:00:00,6,3840,-3.23900008,50.86000061,2.69153523,50.00000000
0.00000000,2023-02-20 06:00:00,6,3844,-3.40459991,50.73659897,1.63607311,50.00000000
0.00000000,2023-02-20 06:00:00,6,3853,-2.64000010,51.00600052,2.80815482,50.00000000
0.00000000,2023-02-20 06:00:00,6,3857,-2.45400000,50.52199936,3.82722974,50.00000000
0.00000000,2023-02-20 06:00:00,6,3858,-2.44899988,50.56499863,2.98803878,50.00000000
0.00000000,2023-02-20 06:00:00,6,3862,-1.83500004,50.77899933,2.01564980,50.00000000
0.00000000,2023-02-20 06:00:00,6,3865,-1.40300000,50.90100098,2.12454081,50.00000000
0.00000000,2023-02-20 06:00:00,6,3866,-1.29700005,50.57699966,3.04417229,50.00000000
0.00000000,2023-02-20 06:00:00,6,3872,-0.92299998,50.81499863,3.22579026,50.00000000
0.00000000,2023-02-20 06:00:00,6,3874,-1.20799994,50.80699921,2.91290641,50.00000000
0.00000000,2023-02-20 06:00:00,6,3876,-0.29200000,50.83599854,2.96195889,50.00000000
0.00000000,2023-02-20 06:00:00,6,3882,0.31900001,50.88999939,3.19938254,50.00000000
0.00000000,2023-02-20 06:00:00,6,3894,-2.59999990,49.43999863,1.34071004,50.00000000
0.00000000,2023-02-20 06:00:00,6,3895,-2.19549990,49.20790100,1.03274059,50.00000000
0.00000000,2023-02-20 06:00:00,6,3896,-2.09999990,49.20000076,0.85065901,50.00000000
0.00000000,2023-02-20 06:00:00,6,3901,-7.59410000,54.32949829,3.26143980,50.00000000
0.00000000,2023-02-20 06:00:00,6,3903,-7.65000010,54.40000153,3.39821887,50.00000000
0.00000000,2023-02-20 06:00:00,6,3904,-7.57700014,54.70700073,4.85467434,50.00000000
0.00000000,2023-02-20 06:00:00,6,3907,-6.94920015,55.16040039,5.11909866,50.00000000
0.00000000,2023-02-20 06:00:00,6,3908,-7.00799990,55.05699921,4.01803160,50.00000000
0.00000000,2023-02-20 06:00:00,6,3911,-6.81400013,54.72100067,5.13186455,50.00000000
0.00000000,2023-02-20 06:00:00,6,3914,-6.65500021,55.20800018,5.19679308,50.00000000
0.00000000,2023-02-20 06:00:00,6,3915,-6.45699978,54.86500168,3.19001317,50.00000000
0.00000000,2023-02-20 06:00:00,6,3916,-6.15299988,55.18099976,5.07320452,50.00000000
0.00000000,2023-02-20 06:00:00,6,3917,-6.22399998,54.66400146,4.31136227,50.00000000
0.00000000,2023-02-20 06:00:00,6,3923,-6.50199986,54.23699951,5.81942463,50.00000000
0.00000000,2023-02-20 06:00:00,6,3927,-5.66699982,54.66400146,4.11930847,50.00000000
0.00000000,2023-02-20 06:00:00,6,3928,-5.82999992,54.85200119,4.16315222,50.00000000
0.00000000,2023-02-20 06:00:00,6,3930,-2.55929995,51.55139923,4.85916424,50.00000000
0.00000000,2023-02-20 06:00:00,6,3931,1.16400003,52.45619965,5.46527863,50.00000000
0.00000000,2023-02-20 06:00:00,6,3952,-8.25000000,51.79899979,3.00205731,50.00000000
0.00000000,2023-02-20 06:00:00,6,3953,-10.25000000,51.93299866,3.20425105,50.00000000
0.00000000,2023-02-20 06:00:00,6,3955,-8.49110031,51.84130096,4.16391087,50.00000000
0.00000000,2023-02-20 06:00:00,6,3956,-6.50000000,52.29999924,4.09407997,50.00000000
0.00000000,2023-02-20 06:00:00,6,3957,-6.33300018,52.25000000,6.30533981,50.00000000
0.00000000,2023-02-20 06:00:00,6,3958,-8.27519989,52.13800049,2.37567210,50.00000000
0.00000000,2023-02-20 06:00:00,6,3960,-7.26599979,52.66600037,2.78473639,50.00000000
0.00000000,2023-02-20 06:00:00,6,3961,-6.91699982,52.86700058,1.36634374,50.00000000
0.00000000,2023-02-20 06:00:00,6,3962,-8.91600037,52.69900131,4.09290123,50.00000000
0.00000000,2023-02-20 06:00:00,6,3965,-7.88299990,53.08300018,4.27083635,50.00000000
0.00000000,2023-02-20 06:00:00,6,3967,-6.43889999,53.30559921,4.66138935,50.00000000
0.00000000,2023-02-20 06:00:00,6,3969,-6.25000000,53.43299866,4.92649889,50.00000000
0.00000000,2023-02-20 06:00:00,6,3970,-8.98299980,53.71599960,4.55579138,50.00000000
0.00000000,2023-02-20 06:00:00,6,3971,-7.36600018,53.53300095,4.58115244,50.00000000
0.00000000,2023-02-20 06:00:00,6,3973,-8.81700039,53.90000153,4.82650566,50.00000000
0.00000000,2023-02-20 06:00:00,6,3974,-7.23299980,54.18299866,4.60810900,50.00000000
0.00000000,2023-02-20 06:00:00,6,3976,-10.00100040,54.23300171,5.15204096,50.00000000
0.00000000,2023-02-20 06:00:00,6,3978,-8.23299980,54.50000000,5.13078356,50.00000000
0.00000000,2023-02-20 06:00:00,6,3979,-7.31699991,54.04999924,4.29088020,50.00000000
0.00000000,2023-02-20 06:00:00,6,3980,-7.33300018,55.36600113,6.94429111,50.00000000
0.00000000,2023-02-20 06:00:00,6,3982,-6.33330011,53.36389923,4.22534227,50.00000000
0.00000000,2023-02-20 06:00:00,6,3985,-8.74870014,53.29869843,5.05938911,50.00000000
0.00000000,2023-02-20 06:00:00,6,6030,9.84920025,57.09280014,7.23730183,50.00000000
0.00000000,2023-02-20 06:00:00,6,6043,10.51700020,57.40000153,6.77544308,50.00000000
0.00000000,2023-02-20 06:00:00,6,6060,9.11670017,56.29999924,5.58355236,50.00000000
0.00000000,2023-02-20 06:00:00,6,6070,10.61699963,56.29999924,6.42544031,50.00000000
0.00000000,2023-02-20 06:00:00,6,6080,8.55340004,55.52590179,6.71356201,50.00000000
0.00000000,2023-02-20 06:00:00,6,6081,8.08329964,55.54999924,10.61402607,50.00000000
0.00000000,2023-02-20 06:00:00,6,6120,10.33300018,55.48300171,7.57871437,50.00000000
0.00000000,2023-02-20 06:00:00,6,6210,4.41699982,52.18299866,5.43327665,50.00000000
0.00000000,2023-02-20 06:00:00,6,6235,4.78299999,52.91699982,7.24647713,50.00000000
0.00000000,2023-02-20 06:00:00,6,6239,4.69610023,54.85390091,13.69854450,50.00000000
0.00000000,2023-02-20 06:00:00,6,6240,4.76700020,52.29999924,5.02619553,50.00000000
0.00000000,2023-02-20 06:00:00,6,6242,4.90500021,53.23500061,11.00700474,50.00000000
0.00000000,2023-02-20 06:00:00,6,6251,5.34999990,53.38999939,11.19291782,50.00000000
0.00000000,2023-02-20 06:00:00,6,6252,3.22029996,53.21780014,10.66024876,50.00000000
0.00000000,2023-02-20 06:00:00,6,6260,5.18300009,52.09999847,4.25818491,50.00000000
0.00000000,2023-02-20 06:00:00,6,6269,5.53299999,52.45000076,5.04168272,50.00000000
0.00000000,2023-02-20 06:00:00,6,6270,5.76700020,53.21699905,6.76295042,50.00000000
0.00000000,2023-02-20 06:00:00,6,6275,5.87220001,52.05500031,4.14978790,50.00000000
0.00000000,2023-02-20 06:00:00,6,6279,6.46670008,52.71670151,5.93832493,50.00000000
0.00000000,2023-02-20 06:00:00,6,6280,6.58300018,53.13299942,6.16722727,50.00000000
0.00000000,2023-02-20 06:00:00,6,6290,6.90000010,52.26699829,5.17176723,50.00000000
0.00000000,2023-02-20 06:00:00,6,6310,3.59999990,51.45000076,7.27273417,50.00000000
0.00000000,2023-02-20 06:00:00,6,6321,3.27500010,51.99779892,10.37229729,50.00000000
0.00000000,2023-02-20 06:00:00,6,6344,4.43720007,51.95959854,4.97696590,50.00000000
0.00000000,2023-02-20 06:00:00,6,6370,5.41699982,51.45000076,4.04415369,50.00000000
0.00000000,2023-02-20 06:00:00,6,6380,5.78299999,50.91699982,4.98206425,50.00000000
0.00000000,2023-02-20 06:00:00,6,6407,2.87400007,51.19979858,4.80701017,50.00000000
0.00000000,2023-02-20 06:00:00,6,6408,2.91669989,51.23329926,7.47391367,50.00000000
0.00000000,2023-02-20 06:00:00,6,6432,3.83299994,50.56700134,4.07064533,50.00000000
0.00000000,2023-02-20 06:00:00,6,6447,4.34999990,50.79999924,3.90108299,50.00000000
0.00000000,2023-02-20 06:00:00,6,6449,4.44999981,50.46699905,3.49982786,50.00000000
0.00000000,2023-02-20 06:00:00,6,6450,4.46700001,51.20000076,3.57575369,50.00000000
0.00000000,2023-02-20 06:00:00,6,6451,4.53299999,50.90000153,4.09747505,50.00000000
0.00000000,2023-02-20 06:00:00,6,6456,4.65000010,50.23300171,3.22483015,50.00000000
0.00000000,2023-02-20 06:00:00,6,6476,5.40000010,50.03300095,3.29875374,50.00000000
0.00000000,2023-02-20 06:00:00,6,6490,5.91699982,50.48300171,3.38830519,50.00000000
0.00000000,2023-02-20 06:00:00,6,6496,6.18300009,50.46699905,4.29624367,50.00000000
0.00000000,2023-02-20 06:00:00,6,6590,6.21600008,49.61600113,3.34171963,50.00000000
0.00000000,2023-02-20 06:00:00,6,6660,8.56700039,47.38299942,0.13069649,50.00000000
0.00000000,2023-02-20 06:00:00,6,6670,8.54920006,47.46469879,0.15727098,50.00000000
0.00000000,2023-02-20 06:00:00,6,6680,9.34360027,47.24940109,1.43553913,50.00000000
0.00000000,2023-02-20 06:00:00,6,6700,6.13299990,46.25000000,0.12932251,50.00000000
0.00000000,2023-02-20 06:00:00,6,6712,6.91669989,46.33330154,0.15007299,50.00000000
0.00000000,2023-02-20 06:00:00,6,6720,7.33099985,46.22000122,0.06891096,50.00000000
0.00000000,2023-02-20 06:00:00,6,6730,7.98330021,46.54999924,0.63305980,50.00000000
0.00000000,2023-02-20 06:00:00,6,6748,7.75000000,46.03300095,0.05701084,50.00000000
0.00000000,2023-02-20 06:00:00,6,6760,8.77999973,46.16999817,0.23896886,50.00000000
0.00000000,2023-02-20 06:00:00,6,7002,1.60000002,50.73329926,4.42503691,50.00000000
0.00000000,2023-02-20 06:00:00,6,7005,1.83299994,50.13299942,3.46687937,50.00000000
0.00000000,2023-02-20 06:00:00,6,7015,3.08940005,50.56190109,3.35740185,50.00000000
0.00000000,2023-02-20 06:00:00,6,7020,-1.93299997,49.71699905,3.06388688,50.00000000
0.00000000,2023-02-20 06:00:00,6,7028,0.06670000,49.51670074,2.67383862,50.00000000
0.00000000,2023-02-20 06:00:00,6,7037,1.18299997,49.38299942,1.22992837,50.00000000
0.00000000,2023-02-20 06:00:00,6,7070,4.05000019,49.31000137,1.42143273,50.00000000
0.00000000,2023-02-20 06:00:00,6,7110,-4.41599989,48.44900131,0.11695524,50.00000000
0.00000000,2023-02-20 06:00:00,6,7127,-1.85000002,48.72000122,0.17759395,50.00000000
0.00000000,2023-02-20 06:00:00,6,7130,-1.73479998,48.06949997,0.10448985,50.00000000
0.00000000,2023-02-20 06:00:00,6,7145,2.00920010,48.77330017,0.55751747,50.00000000
0.00000000,2023-02-20 06:00:00,6,7149,2.39299989,48.71699905,0.38488463,50.00000000
0.00000000,2023-02-20 06:00:00,6,7150,2.43799996,48.96469879,0.60036141,50.00000000
0.00000000,2023-02-20 06:00:00,6,7157,2.54999995,49.01279831,0.88062495,50.00000000
0.00000000,2023-02-20 06:00:00,6,7190,7.62820005,48.53829956,0.22241837,50.00000000
0.00000000,2023-02-20 06:00:00,6,7222,-1.60000002,47.16669846,0.29094774,50.00000000
0.00000000,2023-02-20 06:00:00,6,7249,1.75000000,47.98300171,0.20174327,50.00000000
0.00000000,2023-02-20 06:00:00,6,7280,5.09000015,47.26890182,0.10880582,50.00000000
0.00000000,2023-02-20 06:00:00,6,7299,7.52990007,47.58959961,0.12537509,50.00000000
0.00000000,2023-02-20 06:00:00,6,7306,-1.37909997,46.70000076,0.69453144,50.00000000
0.00000000,2023-02-20 06:00:00,6,7314,-1.41700006,46.04999924,1.14237690,50.00000000
0.00000000,2023-02-20 06:00:00,6,7354,1.73070002,46.86220169,0.22016454,50.00000000
0.00000000,2023-02-20 06:00:00,6,7412,-0.31700000,45.66699982,0.21762130,50.00000000
0.00000000,2023-02-20 06:00:00,6,7434,1.17939997,45.86280060,0.14195353,50.00000000
0.00000000,2023-02-20 06:00:00,6,7460,3.16919994,45.78670120,0.17759500,50.00000000
0.00000000,2023-02-20 06:00:00,6,7475,4.29640007,45.54059982,0.12783957,50.00000000
0.00000000,2023-02-20 06:00:00,6,7480,4.93779993,45.72610092,0.10735594,50.00000000
0.00000000,2023-02-20 06:00:00,6,7481,5.09079981,45.72639847,0.10686918,50.00000000
0.00000000,2023-02-20 06:00:00,6,7486,5.33330011,45.36669922,0.12370087,50.00000000
0.00000000,2023-02-20 06:00:00,6,7491,5.86670017,45.63330078,0.15787092,50.00000000
0.00000000,2023-02-20 06:00:00,6,10004,6.34999990,54.16669846,13.34665966,50.00000000
0.00000000,2023-02-20 06:00:00,6,10015,7.89309978,54.17639923,14.54509163,50.00000000
0.00000000,2023-02-20 06:00:00,6,10020,8.41250038,55.01250076,13.65903378,50.00000000
0.00000000,2023-02-20 06:00:00,6,10046,10.14999962,54.34999847,7.43695450,50.00000000
0.00000000,2023-02-20 06:00:00,6,10055,11.09000015,54.52999878,12.48599720,50.00000000
0.00000000,2023-02-20 06:00:00,6,10142,9.34000015,53.59379959,7.55320358,50.00000000
0.00000000,2023-02-20 06:00:00,6,10147,9.98820019,53.63040161,6.22457981,50.00000000
0.00000000,2023-02-20 06:00:00,6,10156,10.69999981,53.81700134,7.07376337,50.00000000
0.00000000,2023-02-20 06:00:00,6,10224,8.80000019,53.04999924,6.08642197,50.00000000
0.00000000,2023-02-20 06:00:00,6,10238,9.93299961,52.81700134,6.37111998,50.00000000
0.00000000,2023-02-20 06:00:00,6,10253,11.13920021,52.97389984,6.93339252,50.00000000
0.00000000,2023-02-20 06:00:00,6,10314,7.53299999,52.33300018,6.02330971,50.00000000
0.00000000,2023-02-20 06:00:00,6,10315,7.68480015,52.13460159,6.05171490,50.00000000
0.00000000,2023-02-20 06:00:00,6,10320,8.31700039,51.93299866,6.09902191,50.00000000
0.00000000,2023-02-20 06:00:00,6,10338,9.68509960,52.46110153,6.38799381,50.00000000
0.00000000,2023-02-20 06:00:00,6,10400,6.76870012,51.29600143,4.07947588,50.00000000
0.00000000,2023-02-20 06:00:00,6,10401,6.13299990,51.20000076,4.19435740,50.00000000
0.00000000,2023-02-20 06:00:00,6,10405,6.13299990,51.59999847,4.79443169,50.00000000
0.00000000,2023-02-20 06:00:00,6,10410,6.96600008,51.39899826,4.98417711,50.00000000
0.00000000,2023-02-20 06:00:00,6,10506,6.87029982,50.36109924,4.21001148,50.00000000
0.00000000,2023-02-20 06:00:00,6,10513,7.14270020,50.86589813,2.24164605,50.00000000
0.00000000,2023-02-20 06:00:00,6,10607,6.69999981,49.84170151,3.57011580,50.00000000
0.00000000,2023-02-20 06:00:00,6,10614,7.59999990,49.43669891,3.93219566,50.00000000
0.00000000,2023-02-20 06:00:00,6,10616,7.26389980,49.94869995,5.68234730,50.00000000
0.00000000,2023-02-20 06:00:00,6,10635,8.44999981,50.21699905,4.07199240,50.00000000
0.00000000,2023-02-20 06:00:00,6,10637,8.60000038,50.04999924,3.33990932,50.00000000
0.00000000,2023-02-20 06:00:00,6,10648,9.10000038,49.71699905,5.04222345,50.00000000
0.00000000,2023-02-20 06:00:00,6,10708,7.11700010,49.21699905,3.04455376,50.00000000
0.00000000,2023-02-20 06:00:00,6,10727,8.36670017,49.03329849,3.42789316,50.00000000
0.00000000,2023-02-20 06:00:00,6,10738,9.23299980,48.68299866,1.04819167,50.00000000
0.00000000,2023-02-20 06:00:00,6,10739,9.19999981,48.83330154,0.64329040,50.00000000
0.00000000,2023-02-20 06:00:00,6,16066,8.72809982,45.63059998,0.12165616,50.00000000
0.00000000,2023-02-20 06:00:00,6,16080,9.27670002,45.44509888,0.10660667,50.00000000
0.00000000,2023-02-20 06:00:00,6,99001,-3.48300004,50.40000153,2.42663717,50.00000000
0.00000000,2023-02-20 06:00:00,6,99003,-4.73299980,58.16699982,8.53893471,50.00000000
0.00000000,2023-02-20 06:00:00,6,99005,-4.23299980,56.93299866,3.94179630,50.00000000
0.00000000,2023-02-20 06:00:00,6,99006,-5.43300009,56.45000076,1.33534372,50.00000000
0.00000000,2023-02-20 06:00:00,6,99008,0.44999999,51.28300095,3.30503964,50.00000000
0.00000000,2023-02-20 06:00:00,6,99010,-2.38299990,57.45000076,4.24365568,50.00000000
0.00000000,2023-02-20 06:00:00,6,99014,-6.09999990,54.29999924,4.21486712,50.00000000
0.00000000,2023-02-20 06:00:00,6,99015,-6.18300009,54.06700134,2.00966072,50.00000000
0.00000000,2023-02-20 06:00:00,6,99016,-3.91700006,58.23300171,4.86506987,50.00000000
0.00000000,2023-02-20 06:00:00,6,99017,-1.58299994,50.66299820,4.27063799,50.00000000
0.00000000,2023-02-20 06:00:00,6,99018,-5.58300018,54.66699982,4.45912504,50.00000000
0.00000000,2023-02-20 06:00:00,6,99019,-4.36700010,54.41699982,7.43711901,50.00000000
0.00000000,2023-02-20 06:00:00,6,99020,-4.65000010,56.41699982,1.67827463,50.00000000
0.00000000,2023-02-20 06:00:00,6,99021,-2.51699996,53.61700058,7.08666277,50.00000000
0.00000000,2023-02-20 06:00:00,6,99024,-3.86700010,55.86700058,6.63132381,50.00000000
0.00000000,2023-02-20 06:00:00,6,99025,-1.25000000,52.83300018,5.33597136,50.00000000
0.00000000,2023-02-20 06:00:00,6,99028,-1.93369997,52.47510147,4.14879513,50.00000000
0.00000000,2023-02-20 06:00:00,6,99029,-2.25139999,53.46670151,3.54282165,50.00000000
0.00000000,2023-02-20 06:00:00,6,99038,-2.16720009,51.89419937,3.93511677,50.00000000
0.00000000,2023-02-20 06:00:00,6,99040,-1.78550005,53.64559937,6.26208544,50.00000000
0.00000000,2023-02-20 06:00:00,6,99044,-1.48300004,53.38299942,3.26376772,50.00000000
0.00000000,2023-02-20 06:00:00,6,99049,-1.58299994,54.76699829,5.10871649,50.00000000
0.00000000,2023-02-20 06:00:00,6,99053,-1.42519999,55.01729965,7.66306829,50.00000000
0.00000000,2023-02-20 06:00:00,6,99055,-2.98300004,53.36700058,2.54563832,50.00000000
0.00000000,2023-02-20 06:00:00,6,99057,-0.60000002,52.01699829,4.83497286,50.00000000
0.00000000,2023-02-20 06:00:00,6,99058,-0.34999999,51.79999924,4.63949347,50.00000000
0.00000000,2023-02-20 06:00:00,6,99059,-2.04999995,52.09999847,4.31858110,50.00000000
0.00000000,2023-02-20 06:00:00,6,99060,-2.46700001,53.84999847,5.77848196,50.00000000
0.00000000,2023-02-20 06:00:00,6,99062,-1.92620003,52.45600128,4.16968870,50.00000000
0.00000000,2023-02-20 06:00:00,6,99063,-2.18300009,53.59999847,4.98974609,50.00000000
0.00000000,2023-02-20 06:00:00,6,99068,-2.43300009,52.76699829,5.16986561,50.00000000
0.00000000,2023-02-20 06:00:00,6,99069,-1.68499994,55.21500015,7.23242283,50.00000000
0.00000000,2023-02-20 06:00:00,6,99070,-1.53299999,52.41699982,4.80353403,50.00000000
0.00000000,2023-02-20 06:00:00,6,99077,-1.33299994,53.86700058,5.53728437,50.00000000
0.00000000,2023-02-20 06:00:00,6,99078,-0.23300000,52.40000153,5.47890711,50.00000000
0.00000000,2023-02-20 06:00:00,6,99079,-1.39419997,50.89250183,2.13609147,50.00000000
0.00000000,2023-02-20 06:00:00,6,99080,-0.46700001,51.31700134,3.33656359,50.00000000
0.00000000,2023-02-20 06:00:00,6,99081,-3.90000010,50.76699829,3.33153224,50.00000000
0.00000000,2023-02-20 06:00:00,6,99085,-3.47399998,50.72700119,1.59078646,50.00000000
0.00000000,2023-02-20 06:00:00,6,99086,-5.75000000,54.66699982,5.20813322,50.00000000
0.00000000,2023-02-20 06:00:00,6,99088,-4.56500006,55.47700119,6.26812792,50.00000000
0.00000000,2023-02-20 06:00:00,6,99089,-3.39599991,57.01100159,2.80758286,50.00000000
0.00000000,2023-02-20 06:00:00,6,99090,-3.95000005,54.92499924,3.15091991,50.00000000
0.00000000,2023-02-20 06:00:00,6,99092,-5.30800009,57.61299896,2.57545781,50.00000000
0.00000000,2023-02-20 06:00:00,6,99093,-2.26999998,52.99000168,4.82557011,50.00000000
0.00000000,2023-02-20 06:00:00,6,99094,-3.97799993,50.70199966,4.35164404,50.00000000
0.00000000,2023-02-20 06:00:00,6,99095,-0.28999999,51.48199844,3.28351927,50.00000000
0.00000000,2023-02-20 06:00:00,6,99098,1.26699996,52.66699982,5.15048981,50.00000000
0.00000000,2023-02-20 06:00:00,6,99099,-0.44900000,51.47900009,3.70796394,50.00000000
0.00000000,2023-02-20 06:00:00,6,99102,-0.66399997,51.49300003,4.10658073,50.00000000
0.00000000,2023-02-20 06:00:00,6,99107,-1.48300004,53.38299942,3.17620015,50.00000000
0.00000000,2023-02-20 06:00:00,6,99113,-2.70300007,53.77399826,5.26805353,50.00000000
0.00000000,2023-02-20 06:00:00,6,99114,-5.82800007,54.60300064,3.43125391,50.00000000
0.00000000,2023-02-20 06:00:00,6,99115,-0.87900001,52.27299881,5.04342890,50.00000000
0.00000000,2023-02-20 06:00:00,6,99116,-0.64099997,54.10499954,7.88812208,50.00000000
0.00000000,2023-02-20 06:00:00,6,99117,-5.18400002,57.15599823,4.41702557,50.00000000
0.00000000,2023-02-20 06:00:00,6,99118,0.67400002,52.45899963,3.81223917,50.00000000
0.00000000,2023-02-20 06:00:00,6,99119,-0.84899998,51.17800140,3.25419879,50.00000000
0.00000000,2023-02-20 06:00:00,6,99121,-6.25400019,55.04800034,4.39437246,50.00000000
