attrs,values
units,""
model_var,""
dtime_units,"hour"
level_type,"isobaric"
time_type,"UT"
time_bounds,"[0, 0]"
level,time,dtime,id,lon,lat,forecast_reference_time_hour,scaled_vertical_displacement
0.00000000,2023-02-17 06:00:00,6,419,-4.96029997,50.47219849,6.00000000,1.09923184
0.00000000,2023-02-17 06:00:00,6,420,-3.14569998,59.11489868,6.00000000,1.22822511
0.00000000,2023-02-17 06:00:00,6,421,-3.66300011,51.68000031,6.00000000,1.09921265
0.00000000,2023-02-17 06:00:00,6,422,0.80350000,50.96009827,6.00000000,1.00471520
0.00000000,2023-02-17 06:00:00,6,423,-4.43359995,53.36220169,6.00000000,1.03889120
0.00000000,2023-02-17 06:00:00,6,424,-3.65070009,53.38109970,6.00000000,1.00000000
0.00000000,2023-02-17 06:00:00,6,425,-4.20289993,55.29380035,6.00000000,1.23404562
0.00000000,2023-02-17 06:00:00,6,426,6.47489977,48.84550095,6.00000000,1.05909836
0.00000000,2023-02-17 06:00:00,6,427,3.81089997,49.70009995,6.00000000,0.95704865
0.00000000,2023-02-17 06:00:00,6,428,4.04440022,49.67839813,6.00000000,1.06205797
0.00000000,2023-02-17 06:00:00,6,429,-2.04719996,46.94929886,6.00000000,1.01829648
0.00000000,2023-02-17 06:00:00,6,430,6.51420021,49.17070007,6.00000000,1.01643252
0.00000000,2023-02-17 06:00:00,6,431,0.93580002,49.81209946,6.00000000,1.10052800
0.00000000,2023-02-17 06:00:00,6,432,2.29320002,49.65430069,6.00000000,0.98024464
0.00000000,2023-02-17 06:00:00,6,433,1.49689996,49.83990097,6.00000000,1.04886186
0.00000000,2023-02-17 06:00:00,6,434,-4.13329983,48.18000031,6.00000000,1.05608225
0.00000000,2023-02-17 06:00:00,6,436,4.19469976,48.89419937,6.00000000,1.09992039
0.00000000,2023-02-17 06:00:00,6,437,-1.45039999,46.41979980,6.00000000,0.98533702
0.00000000,2023-02-17 06:00:00,6,438,2.06870008,47.00569916,6.00000000,1.02077270
0.00000000,2023-02-17 06:00:00,6,439,1.32939994,47.92919922,6.00000000,1.01057243
0.00000000,2023-02-17 06:00:00,6,440,2.05049992,49.58900070,6.00000000,1.01643991
0.00000000,2023-02-17 06:00:00,6,441,1.25479996,49.95180130,6.00000000,0.90370983
0.00000000,2023-02-17 06:00:00,6,442,-2.41429996,48.42150116,6.00000000,0.99915320
0.00000000,2023-02-17 06:00:00,6,443,5.43900013,48.69789886,6.00000000,1.05894876
0.00000000,2023-02-17 06:00:00,6,444,1.90779996,48.16149902,6.00000000,1.00518203
0.00000000,2023-02-17 06:00:00,6,445,0.10980000,45.81760025,6.00000000,0.99258983
0.00000000,2023-02-17 06:00:00,6,446,-0.93300003,53.61700058,6.00000000,0.99939084
0.00000000,2023-02-17 06:00:00,6,447,-4.13570023,51.68339920,6.00000000,0.90000427
0.00000000,2023-02-17 06:00:00,6,448,-3.56620002,51.70320129,6.00000000,0.89739048
0.00000000,2023-02-17 06:00:00,6,449,-4.96439981,51.79320145,6.00000000,0.96184456
0.00000000,2023-02-17 06:00:00,6,450,-3.33859992,53.04109955,6.00000000,1.02975094
0.00000000,2023-02-17 06:00:00,6,451,-4.18260002,53.20959854,6.00000000,1.00251806
0.00000000,2023-02-17 06:00:00,6,452,-5.21799994,56.21889877,6.00000000,1.12877297
0.00000000,2023-02-17 06:00:00,6,454,10.27099991,52.17499924,6.00000000,1.00717831
0.00000000,2023-02-17 06:00:00,6,455,10.36400032,52.61700058,6.00000000,0.99133611
0.00000000,2023-02-17 06:00:00,6,456,9.50000000,53.12599945,6.00000000,0.99916381
0.00000000,2023-02-17 06:00:00,6,458,-2.25699997,55.90480042,6.00000000,1.13428450
0.00000000,2023-02-17 06:00:00,6,459,-0.47999999,52.24000168,6.00000000,1.01209462
0.00000000,2023-02-17 06:00:00,6,460,1.28999996,52.06000137,6.00000000,1.05756986
0.00000000,2023-02-17 06:00:00,6,461,-1.40999997,51.11000061,6.00000000,0.95255023
0.00000000,2023-02-17 06:00:00,6,462,-1.25999999,51.06000137,6.00000000,1.01629031
0.00000000,2023-02-17 06:00:00,6,463,-0.57999998,51.61000061,6.00000000,0.96455389
0.00000000,2023-02-17 06:00:00,6,464,-4.28809977,55.86090088,6.00000000,0.95672798
0.00000000,2023-02-17 06:00:00,6,465,-4.29379988,55.85829926,6.00000000,0.95672798
0.00000000,2023-02-17 06:00:00,6,466,-3.75900006,56.57569885,6.00000000,1.10632062
0.00000000,2023-02-17 06:00:00,6,467,-3.61109996,55.39619827,6.00000000,1.12620378
0.00000000,2023-02-17 06:00:00,6,468,-7.85160017,54.86640167,6.00000000,0.96728873
0.00000000,2023-02-17 06:00:00,6,470,-2.64910007,57.66510010,6.00000000,1.11503780
0.00000000,2023-02-17 06:00:00,6,471,-6.46540022,57.43920135,6.00000000,1.05203390
0.00000000,2023-02-17 06:00:00,6,472,-3.23740005,58.46020126,6.00000000,1.05047870
0.00000000,2023-02-17 06:00:00,6,473,-4.43860006,57.71549988,6.00000000,1.43354368
0.00000000,2023-02-17 06:00:00,6,474,-5.28240013,56.37990189,6.00000000,1.34764111
0.00000000,2023-02-17 06:00:00,6,475,-3.43059993,56.30619812,6.00000000,1.03301334
0.00000000,2023-02-17 06:00:00,6,476,-3.35840011,54.85810089,6.00000000,1.00365424
0.00000000,2023-02-17 06:00:00,6,477,-1.79799998,54.75510025,6.00000000,1.09464204
0.00000000,2023-02-17 06:00:00,6,478,-2.63840008,54.33369827,6.00000000,1.05077410
0.00000000,2023-02-17 06:00:00,6,479,-3.13649988,54.24710083,6.00000000,1.28980553
0.00000000,2023-02-17 06:00:00,6,480,-1.91509998,54.88249969,6.00000000,1.02981210
0.00000000,2023-02-17 06:00:00,6,481,0.23379999,53.14410019,6.00000000,1.00378668
0.00000000,2023-02-17 06:00:00,6,482,-4.34060001,53.37670135,6.00000000,1.02566159
0.00000000,2023-02-17 06:00:00,6,483,-3.57870007,52.36249924,6.00000000,1.15740883
0.00000000,2023-02-17 06:00:00,6,484,-2.28819990,53.76509857,6.00000000,1.18999827
0.00000000,2023-02-17 06:00:00,6,485,-1.64760005,53.99679947,6.00000000,1.10627508
0.00000000,2023-02-17 06:00:00,6,486,-3.96650004,52.46369934,6.00000000,1.19761658
0.00000000,2023-02-17 06:00:00,6,487,-3.47440004,51.56449890,6.00000000,1.16787469
0.00000000,2023-02-17 06:00:00,6,488,-1.14010000,53.11690140,6.00000000,1.01257563
0.00000000,2023-02-17 06:00:00,6,489,-3.44799995,55.53939819,6.00000000,1.14176977
0.00000000,2023-02-17 06:00:00,6,490,-0.28230000,54.00439835,6.00000000,1.00043666
0.00000000,2023-02-17 06:00:00,6,491,-3.43510008,52.58229828,6.00000000,1.03537273
0.00000000,2023-02-17 06:00:00,6,492,-1.25430000,54.49110031,6.00000000,1.05226922
0.00000000,2023-02-17 06:00:00,6,493,-1.17799997,52.50049973,6.00000000,1.04976201
0.00000000,2023-02-17 06:00:00,6,494,-2.11400008,57.31549835,6.00000000,1.03227937
0.00000000,2023-02-17 06:00:00,6,501,-1.46959996,53.38240051,6.00000000,0.86983067
0.00000000,2023-02-17 06:00:00,6,503,-3.57419991,55.23899841,6.00000000,0.98845410
0.00000000,2023-02-17 06:00:00,6,504,-2.08780003,57.18610001,6.00000000,0.93602335
